Title,Company,Location,Salary,Description,Job URL,Date,State
Gen AI Business Analyst- Bilingual Korean/ English,"Woongjin, Inc","Ridgefield Park, NJ",Contract,"Additionally, as a QA, you will also oversee the project lifecycle, ensuring successful delivery.
Track and report project progress, ensuring alignment with…",https://www.indeed.com/rc/clk?jk=e110ba3a5fbf6f6e&bb=3MHB2K4Uf8HP8Lbqaoquvly6yrdgx-NkXvVJtGX0AyV1zI5ZfO82xG8hZkwAQDHu1hsoDl4HRZU5kAmILa2mpI4Bskt2mM6Qb5nukPBxXjYW50AtHqjLXVjydf5w8jcJ&xkcb=SoC667M3-vaJrXSsaR0DbzkdCdPP&fccid=13a77c2949c132e3&vjs=3,2024-07-23,New Jersey
Machine Learning Engineer,Verus Research,"Albuquerque, NM 87110 
(Uptown area)","$120,000 - $175,000 a year",The primary role for the Machine Learning Engineer will be to aid in the conception and development of machine learning algorithms and training pipelines…,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Dd6ODGIcHh14zHDCR9CNseZYtnvrIrHFzn1VRHIqB438J4mIEBmYhejrgWZ9-NuKSQJMZjpYm96QY5qBCPdCyQ4vdTY6aSbEmefRNgjgI-gFzb1wNoinN3Fv_R_pcQfIVQX2lcGMASYdr0eBjcu0v3D9lfbevwpOtjggtA283I5_F4tY1ItvpVyf_tJAMMtl36EIadL3FBhY9k-cXR2XU5xX_hAJ_o6twKqkyTMyCjNeiLRAazwYh-JDtuEzGR65hpnj0X_JoRAnUjfwUzU04gpHC3hdyOC5DtAYJG3m5i1mqQU9UF4GovDwN2Vpa3K3Vtfqj61VSWC1Ju_JS3k8Z3QyY5f38wbu61KP4b4cf-KXbvzEj_Xf6znsMmpLcwvuGWC4Rt8_Ti0OQXlpOKH_wIXh9VuH74jJkdJgYWnaDYGytUYtGh4fmEmlkHDNYovCUU64SW3vr7YpZjQMfrXsJShYpQlgm0QuXrQF_pX67ZL6v_2qpyno6YhXe_AxMWUvEUghuRDFXtA9tupYi6WKQBhcf4TlPlWF7SZCNWouSE8cEmrzVYH92T79ec4CjUicDXFONLgh7oa5nYSB9mSUV8h8baR0ZbRa3WFRZ6JshBa4O5ihH3EyDHhJU7I7RQ9TQv1uhcQgDb8RmSdfMAb0I7qoc2ZV0xsGABDUrV4GukqAjU3U9qxbWxfZRyf_kdlejrQ93Wc-076jo2YTNbf--q5WlBvsjw5OQw84IZ97Ynezc2wRqTKE77BKqpJcvucujG2ozAyWWSwGIsY9l1SjBl1ZVgaD2c5Fn4Trroi5VM-Vf7J-Gl8NuXskQlXHD7E_U=&xkcb=SoD06_M3-vaHUuRXax0KbzkdCdPP&camk=nUmJqO2E8rhB1gCdaKS-rg==&p=1&fvj=0&vjs=3,2024-07-23,New Mexico
"Data Scientist, Llama Scalability",Meta,"New York, NY","$253,000 - $314,000 a year","Experience with AI, LLM, machine learning, and experimentation methods.
Define, understand, and test opportunities and levers to improve the product, and drive…",https://www.indeed.com/rc/clk?jk=55f32f4e31e75a1c&bb=5RCQWKHEhUnbaJ0ghr_qvnu9OjkJ-w7PVTjIZ2HuKGq1i_D1fTSat1MlOLfQSTnXb3dPu9mjKbBuiL1SbH6Ty0GHTWxdpj4YryZtG-c417hBrZF9QyqopQ%3D%3D&xkcb=SoBQ67M3-vaEe2AdVz0ObzkdCdPP&fccid=ba07516c418dda52&vjs=3,2024-07-23,New York
Data Scientist,Premium Merchant Funding,"New York, NY 10004 
(Financial District area)",,"Data analysis and report generation.
Proficient in Python, SQL, HTML, Java, and Request library.
Advanced Excel and Google Sheets skills, including index match,…",https://www.indeed.com/rc/clk?jk=ebc4acc6e4cb8fa1&bb=5RCQWKHEhUnbaJ0ghr_qvvjFTg6NOe5wPwXdjctgEeduM0ITssi5drz9PJrlUOt0hJsFDV1-djEj9kag_h8urkxuLghjTbOjmokCWbKpWw_QhtKt25fpKJqX5mTOTsbH&xkcb=SoC567M3-vaEe2AdVz0BbzkdCdPP&fccid=5397f3f1d3dfc5de&vjs=3,2024-07-23,New York
"Design Enablement Engineer, Software Engineering AI/Machine Learning (2024 New College Graduate)",GLOBALFOUNDRIES,"Malta, NY",,GlobalFoundries (GF) is seeking a motivated engineer for design automation with keen interest in artificial intelligence and machine learning.,https://www.indeed.com/rc/clk?jk=78b8ffeba77462ae&bb=wkkU8u0xvN4V0yUYtoGByIREm-EsnafRpu-sSKTaghk7L-Geun2dTvDGKfgZq0EoHC-7llV0Koxt7OhGDPc-DYsPNnAsWVujlA-r4UIF57qDHhBglQcaZjWaFJUljwBw&xkcb=SoC967M3-vaC9QAVtz0BbzkdCdPP&fccid=6a2e5a5f89491e88&vjs=3,2024-07-23,New York
Applied AI Engineer,BlackRock,"Hybrid work in New York, NY","$132,500 - $157,500 a year","We have specialist leaders in fields including optimization, data science, machine learning and natural language processing.",https://www.indeed.com/rc/clk?jk=7be4aac59027d0d4&bb=0KfFlrZQ_kIvys9ifbrsKMcVh269rdTBsDDqq-x4dM-YI6EBcKz_pcTvvT1NVCSW3-ZBeyT3XbXxhv_RhO9Op6NIYcknPi2SoXT706_0jXNwLVXKwg9935CU1S1LqOYM&xkcb=SoDf67M3-vaA5rAdVj0KbzkdCdPP&fccid=58c732f14833248a&vjs=3,2024-07-23,New York
Senior Ontologist - Data Management Lab,Bloomberg,"New York, NY 10261","$110,000 - $170,000 a year","We offer one of the most comprehensive and generous benefits plans available and offer a range of total rewards that may include merit increases, incentive…",https://www.indeed.com/rc/clk?jk=43b44fadcb981c2d&bb=QrwaCDmtOH8IMHk2hIluvj_zrjJqiSSaqeVGq0551i7bw-iOu7TZdSv3nRdSJkpv0GH2hyNNTBrpFj0a7H3K8Ya6tpjtSJtvRfYVeBcJ24Uo856UwsF8BA%3D%3D&xkcb=SoCJ67M3-vaf1BAdVz0IbzkdCdPP&fccid=f770da67b3b51c62&vjs=3,2024-07-23,New York
"Sr. Specialist Solutions Architect, Database, Financial Services, WWSO GTM Data & AI","Amazon Web Services, Inc.","New York, NY","From $138,200 a year","You must have deep technical experience working with database technologies, from design and optimization to data migration and integration.",https://www.indeed.com/rc/clk?jk=2cf92a465667a558&bb=7qvELqyxvhMuX1R1CkCVyI7KVZVTFththndQBCPK-30C3KZRT7wDJXAiHtrsnwbhQosC7j72stPznw3j8RrAQZajEHkHZfmnlnvpO6UF7A81q1OSnA23DQ%3D%3D&xkcb=SoCL67M3-vadbNSsbx0ObzkdCdPP&fccid=5cc0cdc6dbb121cc&vjs=3,2024-07-23,New York
"Senior Data Analyst, Insights and Marketing Analytics",Criteo,"Hybrid work in New York, NY",,"The position combines traditional technical data analytics work, including the use of SQL, Excel, Hive, R/Python, with the “softer” part of data science…",https://www.indeed.com/rc/clk?jk=5a35de98436c7912&bb=Zx6d9VdVHJtekunxIPiadt0rYHakeGr5PGvKpY7sSA6cmh3Rz_Lm7voCwJzWnN1OZCanxoeK7KIKd8FQ_lS7vz0RhRVyxkG5h1J48_nlxDH4BNML8d2lf0zcOiDACrHg&xkcb=SoAO67M3-vacG4RXdB0NbzkdCdPP&fccid=d3ee4a7355a0fb60&vjs=3,2024-07-23,New York
"Senior Data Analyst, Finance",Spring Health,"New York, NY",,"You have experience working with Looker or other similar data visualization tools (tableau, etc), both creating the data model and building dashboards.",https://www.indeed.com/rc/clk?jk=8e66e20d27fec354&bb=qGtiSLgJ_a2KjCFH5igK5S4m_ZlP2_KC1PwgPc5Ha1wyTLea54VJEel0SP6wSjPKNDSj8ApMhaSBGdhv3u8s-k6WMhSiY1g17fxQlykPH0Dc6J-h-5xWL_63aFYW-QMJ&xkcb=SoAS67M3-vaa3qyJ250HbzkdCdPP&fccid=675ee465d3812bad&vjs=3,2024-07-23,New York
Associate Director High Performance Computational & Data Ecosystem - Scientific Computing & Data,Mount Sinai,"New York, NY 10017 
(Murray Hill area)","$132,000 - $198,005 a year","Mount Sinai advances health for all people, everywhere, by taking on the most complex health care challenges of our time — discovering and applying new…",https://www.indeed.com/rc/clk?jk=5d0e6ea69469ae34&bb=b_3vo9kuPlNIkZUaAPWH5grCBrmiPP7m2_g-fap3Ow30lUPeRmNha_qnlsBb2eXLgx61lDCHPNMtZc6_RlZ1nhCCTvuWu9I9l_5pxWBVHyhftbe88t0-Ag%3D%3D&xkcb=SoCs67M3-vaZwmxXax0KbzkdCdPP&fccid=c007936ceb766fe5&vjs=3,2024-07-23,New York
"Principal Applied Scientist, Optimal Sourcing Systems",Amazon.com Services LLC,"New York, NY","$179,000 - $309,900 a year","Technical leadership for a group of highly motivated and talented scientists.
Strong prior experience with mentorship and/or management of senior scientists and…",https://www.indeed.com/rc/clk?jk=2fd77f78374dca7a&bb=b_3vo9kuPlNIkZUaAPWH5tqZKf9XVbPG0ewXdmoUTnIoyi60gTO2bwRlAHpIQsdllJkGxQ6QUTo_eT6iU3jt60qHoUHGeBW7UnpRDZnY-a-R13Tc0mPppw%3D%3D&xkcb=SoCF67M3-vaZwmxXax0IbzkdCdPP&fccid=fe2d21eef233e94a&vjs=3,2024-07-23,New York
Staff Quality Engineer - Machine Learning,Celonis SE,"New York, NY","$192,000 - $234,000 a year","Total compensation package will include base salary + bonus/commission + equity + benefits (health, dental, life, 401k, and paid time off).
The work you’ll do:",https://www.indeed.com/rc/clk?jk=b9bf47bf05297799&bb=b_3vo9kuPlNIkZUaAPWH5hXDIfSW5mdvJPLK3-WaCaqEKyT2_0CNFypVGZUZakTFAbqbYwyqZwzl5vWr3P4E4h5JFw-Mzdv5kZlCRtI3pWKJDur-neauxTUC0PWzQARz&xkcb=SoC_67M3-vaZwmxXax0ObzkdCdPP&fccid=e4a5e7f93e374233&vjs=3,2024-07-23,New York
AI/Machine Learning Engineer - Senior - Consulting - Location OPEN,EY,"New York, NY 10001 
(Chelsea area)","$100,100 - $208,500 a year","You will help our clients navigate the complex world of modern data science, analytics, and software engineering.
To qualify for the role you must have.",https://www.indeed.com/rc/clk?jk=d256298c2b509c20&bb=6FMpR9_G7BpMIefUdcD3xVsFO1TVinAZhK8QnvR982b1_ydN15AH49lgACNuQxOroS8GoINuyJl1Cb__XkQfjnbnWt8FxgX0aBzKU5hyUBKQ4qR1i7_OeNMprYbtBx2I&xkcb=SoCG67M3-vaXWvysWh0DbzkdCdPP&fccid=1544766d4c2915b0&vjs=3,2024-07-23,New York
Data Protection PM,NTT DATA,"Remote in Charlotte, NC",$68.00 - $78.75 an hour,"8+ years of experience as a technical project manager, utilizing project management methodologies and disciplines, best practices, and artifacts in both…",https://www.indeed.com/rc/clk?jk=287879de876953c8&bb=rrDLs0ST52m9u9xkt8tz2uXOt2zXw8qJ3DwFc5I_7tiboKXagNteXgQ1GRMYmFN_GBuPC6CovGweFOwO0cTytVWL5tG9tVphXz7DVYNRlIafHjRzmyUhw7BrRKO83XnQ&xkcb=SoB167M3-vaSZBynMR0KbzkdCdPP&fccid=91444a28cb181211&vjs=3,2024-07-23,North Carolina
"Sr Manager, Data Sciences",Thermo Fisher Scientific,"Morrisville, NC 27560",Full-time,Apply sophisticated analytics and data visualization techniques to extract actionable insights that reveal revenue and efficiency opportunities.,https://www.indeed.com/rc/clk?jk=1bd2d0edf8476a0a&bb=rrDLs0ST52m9u9xkt8tz2pf9vTJQzA-uKH3zRRPsyZXYTZhkx7BlzHRJRlgSnafyRb_NeKMjcgkyCP_77lj5Cv9utB1ORvi4O6lUdUJaWTgPnMtJf7J_hw%3D%3D&xkcb=SoDS67M3-vaSZBynMR0PbzkdCdPP&fccid=126e3afd205caa95&vjs=3,2024-07-23,North Carolina
NLP Analyst,Protellhirestaffingsolution.com,"Cary, NC","$100,000 - $140,000 a year","NLP data creation: 3 years (Required).
Experience with machine learning frameworks and tools.
Knowledge of scripting languages for data processing and…",https://www.indeed.com/rc/clk?jk=485c15b0ac3ec743&bb=KMWJMnPlMF9bPwoNunUSOgRZlg10n1Pi0a_EEZwNXe0qfNlXRZxx80o2myARHMPu1zwYt3IXHdYItPLJSR1hsggDRsVbB8Jus7OacW6eayjqK8OQlI1eJ8O7u2I-oM9B&xkcb=SoCW67M3-vaRfiTS9h0LbzkdCdPP&fccid=f0564b375a9b4b25&cmp=Protellhirestaffingsolution.com&ti=Nlp+Analyst&vjs=3,2024-07-23,North Carolina
Lead Data Product Management Consultant,Wells Fargo,"Hybrid work in Charlotte, NC 28202","$111,100 - $197,000 a year","Design and maintain innovative data products, enabling data availability for data intelligence, analytics, and reporting.",https://www.indeed.com/rc/clk?jk=c45117109823e93e&bb=KMWJMnPlMF9bPwoNunUSOvipiLPSHz19-2D7M4YMmU1eJIT0iGQUZlm7RYRr_djoBJn2O8u0FoSZBFGJuNPayI98lnZpnZQKMo25iTRmd7kOHg0kgofLvw%3D%3D&xkcb=SoC_67M3-vaRfiTS9h0JbzkdCdPP&fccid=78bbcd26e39621f5&vjs=3,2024-07-23,North Carolina
Senior Data Science Consultant,Wells Fargo,"Charlotte, NC",Full-time,"Lead or participate in moderately complex initiatives and deliverables by utilizing data-driven, advanced analytical, statistical techniques, algorithms, or…",https://www.indeed.com/rc/clk?jk=3a4af0d70e813bce&bb=KMWJMnPlMF9bPwoNunUSOmmx-Ohmmf0cpaNfDFevBB-atLlGdYKhsdSyTl4bVm3bE6RM79z-P3bElj6cnfoIEx2h-XeIqABCaZkclRM66sQF1zHVDfWQ5w%3D%3D&xkcb=SoDY67M3-vaRfiTS9h0BbzkdCdPP&fccid=78bbcd26e39621f5&vjs=3,2024-07-23,North Carolina
NLP Analyst,ProIT Inc.,"Cary, NC","$110,419 - $140,108 a year","Develop comprehensive and high-quality NLP training and testing datasets to support various project needs.
Test and optimize the bot's performance and natural…",https://www.indeed.com/rc/clk?jk=ab2b616744d4eec8&bb=N1MM2Sj6Zle5uJU5y1paoCCwqDYuqaa0upIJ5ue8RlzT2J6tqiV3MKQ7Skd5Iow8Gh1LHoV8bzYUuBFWQfYU4eow4wNg-eTYA8njKIhdD1YuEQx2akRSOBP9CCVDpQh0&xkcb=SoCU67M3-vaQLLxXax0JbzkdCdPP&fccid=0e9ec7d37c37a7e2&cmp=ProIT-Inc.&ti=Nlp+Analyst&vjs=3,2024-07-23,North Carolina
Kore AI Developer,ProIT Inc.,"Charlotte, NC",,"Solid understanding of natural language processing (NLP) and machine learning techniques.
3+ years of experience in AI development, with a focus on chatbots and…",https://www.indeed.com/rc/clk?jk=3de078d45c4f8e67&bb=AG91tL7B1ZnOi4S1snlJPn2BAbU72MGvz-CGC0cknH2PgoEEPbhKpUjRUPigtOaL2i9yFIs0bHqP4ZYa6_r5fVsp5Xd7Qi2mNGVdwoZ5WRN-8xBMZDnK5Nl04lGHnR4w&xkcb=SoAd67M3-vauMhAVtz0KbzkdCdPP&fccid=0e9ec7d37c37a7e2&cmp=ProIT-Inc.&ti=Developer&vjs=3,2024-07-23,North Carolina
Principal Data Scientist,"ABBTECH Professional Resources, Inc.","Raleigh, NC 27545",$40.00 - $53.12 an hour,"Create data mining architectures/models/protocols, statistical reporting, and data analysis methodologies to identify trends in large data sets.",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BAFTdPNIYcqsB-lW0akqYAEIi2ufsmtPIKdjDTsfmBwtbbVh7G5PN0zQ7QW5wcdEax11a4sHeR0OvhenPbW6FGGJWcL4V8037rcihTiAR6G4B-7KdyoAWiPyhpNrJcucA24f36kZGyXv6pHJxdcBkcTRYaoiPzCt8UdMHWDTFYe6gg0s0-GVFPgA3OkNnBpd_HJmQSWtToBUVNoQmars2SbNsd_wMy43SLjC_uii0qTvc5OkXnZufbm-kM2Xv7bIT03Tf-g59SKnYlvZ2oGx3sQmDLWNdHlcTwnP26vUzSzl1s89oT_J3ED8Q54GlrJsPI29uWoyd26eN1z-Wr8DiEm3orrFXs8HTWquwKIScky1A1Ws4TscofTsKtOWC6z_Gnb3K4SlNqyLpcyWb3VJ4Y0tQcrtrGRIeLNYPXtQO_SUjcClqRfGilg_JLlRUKfxAynvHfxOekdHU1CZX_v2E8e9LRXZbTHvsD32Dpu4Xe12y07GItyfozsOkVYg2FaycqUkPZJ-le2ymmoo7dbREeVYHziUwpbI12CV34SQ41IvKbR46O09ZU9jKJ4aVhMbsm20_X5oFyCaPo-72sO814PR5Y4_Hs7rQIzgTLCdiwwGqFuwsDmTyzYd-62ycKnyI_7rewGaKd5XNcyUDpi_1Jksyp90cZReI9AHHOPcPpPg==&xkcb=SoAp6_M3-vauMhAVtz0HbzkdCdPP&camk=nUmJqO2E8rjmscV5mgMLXA==&p=12&fvj=0&vjs=3,2024-07-23,North Carolina
Data Scientist,Radiance Technologies,"Beavercreek, OH",Full-time,"Knowledge of phenomenologies relevant to GEOINT data.
Experience with GEOINT data, including non-literal data.
Strong technical writing and briefing skills.",https://www.indeed.com/rc/clk?jk=ea9c7f40a8d78fee&bb=veSOtpmXBLXsAv04V7VR1t7q9sWmELq9AV5Viv1CilGpci_rALaNJJrejPsrn72HQl1dzC5RGGYvtq9a0yYtHbk9DByesiQANH_AEyNdu_jJkRw2US-8sNSELV-v1i8J&xkcb=SoAM67M3-varBayVwh0KbzkdCdPP&fccid=88e8a91c8a5af093&vjs=3,2024-07-23,Ohio
Director-Information Services - Scientific Computing/Data Science,Cincinnati Children's Hospital,"Cincinnati, OH 45229 
(Avondale area)",$64.96 - $84.41 an hour,Are you an experienced IT and data sciences leader ready to facilitate impactful research and discovery activities in an academic health care setting?,https://www.indeed.com/rc/clk?jk=79fb8381f15b3b65&bb=pe48D2b0RyIHwTxLT5M3wbcPC4nHN0-woY9EQm1UXPn2H9CpqGoVO3E8TGAu4jJfcrnaCMnHNaW5VYKj0UKi563FCr6G1RqBB5KGQh4n067_M0gJYNfClGPappZM97cw&xkcb=SoB_67M3-vam2pxXax0PbzkdCdPP&fccid=1cf1d6e36473c700&vjs=3,2024-07-23,Ohio
Statistician / Statistical Programmer (SAS/R Programming),Infobahn Softworld Inc,"Columbus, OH 43085 
(Worthington Village North area)",$30 - $32 an hour,"The candidate will present results to non-statisticians (nutrition scientists, medical professionals, and clinical research staff) in an organized and coherent…",https://www.indeed.com/rc/clk?jk=e0f9f237fd06467c&bb=cOCj9uoH3QI4GxuwRGvGlhZfc8bAxhzjs9ck16x2JmiaK5-QRrgVUFYDtAgZzydTVROgicu3SbOt9Izv9WGf3Thutd-Mi2s2avAs7j4X6xQhFrh9aVT2VbZtoNgdCmQS&xkcb=SoBc67M3-vamP9SsWh0IbzkdCdPP&fccid=9023e645766e69d3&cmp=Infobahn-Softworld&ti=SAS+Programmer&vjs=3,2024-07-23,Ohio
Staff AI / ML Engineer,Recruiting From Scratch,"Columbus, OH 43210 
(Olentangy River Road area)","$185,000 - $250,000 a year","Oversee general maintenance and health of data pipelines to ensure accurate and efficient transformations of our data.
Fluency in Python and SQL.",https://www.indeed.com/rc/clk?jk=48333eb03169ed74&bb=cOCj9uoH3QI4GxuwRGvGlp0wKABqyN6HMq8SK1MIYsH592yjV-rBdMIF5fIt79IhRHKhwrsIAkny9bdpYMqsDYaayb6KTo1CPExx1ub5LwMq7lw54NJkxmPhxP4qcw0g&xkcb=SoAS67M3-vamP9SsWh0CbzkdCdPP&fccid=09e02654c2f26bbd&vjs=3,2024-07-23,Ohio
Software Engineer for AI Training Data (Swift),G2i Inc.,Remote in Oklahoma,$28.70 - $50.00 an hour,"No previous AI experience is necessary.
We are seeking software engineers with 4+ years of experience to train AI large language models, helping cutting-edge…",https://www.indeed.com/rc/clk?jk=11a46307459848c1&bb=PFUzfmuo_9qvWJLiWSLjL_V35jGHCDov5QFXBgOvTMnYBVOmIhA9XrhPOFY-rDcwpw-rQcl9z9GXGKz7QQUamirTkaELPaCJt73-5_oismyinsxK_4QYapYZgDoRu_to&xkcb=SoC667M3-vajmbysaR0AbzkdCdPP&fccid=e2dd68a36e2658ec&vjs=3,2024-07-23,Oklahoma
Senior Data Scientist,Providence,"Portland, OR 97240",$59.73 - $96.15 an hour,The Senior Data Scientist is a subject matter expert who leverages data science and knowledge of health care data to develop data-driven solutions focused on…,https://www.indeed.com/rc/clk?jk=68099159e95a8241&bb=z0cOhcZnDfy1ZknAJ4hNS5lpCl48fBiPVU_o0q-90Vro5m2mTzoB8myTsIpayEkrB53YnD9RzmS0UxjQvbeRCI5D9PR-lw_iaS23ZRCLx94AcdefA8ovzQ%3D%3D&xkcb=SoAW67M3-vahz9AVtz0LbzkdCdPP&fccid=84c8ed4c8205d753&vjs=3,2024-07-23,Oregon
Senior Data Analyst (information Systems Specialist 8) 100 % Remote Work,Oregon Health Authority,"Remote in Salem, OR","$7,149 - $10,826 a month","You will understand data requirements and utilize appropriate data governance to maintain data integrity.
Modernization will include understanding the current…",https://www.indeed.com/rc/clk?jk=4a48e0311be90fef&bb=z0cOhcZnDfy1ZknAJ4hNS2BNbLLmHVHHkc3YfzC53P3ab3mYt4Ebf9cbvQ22wVZgPPGpq_qp_nDGAgejo7Y5iebWi6HV-b12g5Y6ADrCw3N8iaMdH33v9A%3D%3D&xkcb=SoB667M3-vahz9gVtz0JbzkdCdPP&fccid=6b77ba8def34699e&vjs=3,2024-07-23,Oregon
Senior Machine Learning Engineer,eBay,"Remote in Portland, OR 97201",,"Deploy big data technology and large scale data pipelines.
MS in Computer Science or related area with 6 years of relevant work experience (or BS/BA with 8…",https://www.indeed.com/rc/clk?jk=14df70dff0b1ab52&bb=z0cOhcZnDfy1ZknAJ4hNS45ekRtD-ZDqBxobH8JnEQhCuYono4JzKYsplJH6R9s3LIUqTBjD3L0h4TGMdPzJsbCNQbv8ehJtwYtJSohr6AS-Wz8BgfNi0w%3D%3D&xkcb=SoCT67M3-vahz9gVtz0GbzkdCdPP&fccid=ccf155b8e5eb4bf8&vjs=3,2024-07-23,Oregon
Data Scientist,WebstaurantStore,"Remote in Lititz, PA 17543",,"Proficiency in data analysis, machine learning, and statistical techniques, such as data mining, data modeling, predictive modeling, data visualization, etc.",https://www.indeed.com/rc/clk?jk=47b1b53c2c83f0bf&bb=p58KhBga6iT5EHoU5fwrWeIs3qrT0Au4-rYGFoyJ8QANHBGJEZJjPV8OEzRmWyAEQM5SPEdLrT0tYQyB4qJsqqlwoHHdNz_oNkbWNCewlQP5iKpNLXOc7NpXtqnOxrue&xkcb=SoDc67M3-va_IVysaR0LbzkdCdPP&fccid=328bc12db37ac8ae&vjs=3,2024-07-23,Pennsylvania
Data Scientist/AI Engineer,Oracle,Remote in Pennsylvania,,"You will collaborate closely with multi-functional teams including product managers, software engineers, and data scientists to ensure the seamless integration…",https://www.indeed.com/rc/clk?jk=7a7cb7c03e746035&bb=kqEFOeloHvA-2VQqcLgT8VYFDbM9GaT1pyNScoaUj2ilJMDaItzAxStbPyTda_Jil0e7cfi8vzX5JrGF2gH7p5pl8t6agHcDthWZ14uEnlPZOrklv3ylkQ%3D%3D&xkcb=SoBK67M3-va80kSJ250DbzkdCdPP&fccid=cd22d01053af7669&vjs=3,2024-07-23,Pennsylvania
Principal Statistical Programmer (Remote),Jazz Pharmaceuticals,"Remote in Philadelphia, PA 19103","$128,000 - $192,000 a year",If you are a current Jazz employee please apply via the Internal Career site. Jazz Pharmaceuticals plc (NASDAQ: JAZZ) is a global biopharmaceutical company…,https://www.indeed.com/rc/clk?jk=b9f74f705407a5dc&bb=go3EzwqYOrghD4-rZFDx4cFf3o9NlQnqsFdAJv4LnO3HWvGHeEagbkmOhLnatGNJCfx0wwD6JbvuASiwSoExiFK539JVNX0XUBtwNCb0I8KHcIwgD-SUxw%3D%3D&xkcb=SoDG67M3-va703gdVj0LbzkdCdPP&fccid=d3611f5bb96ad711&vjs=3,2024-07-23,Pennsylvania
"Associate Director, Business Insights Analytics & Data Science, US Vaccines",Merck Sharp & Dohme,"Hybrid work in North Wales, PA 19454","$149,400 - $235,100 a year","Job Description The Associate Director, Business Insights Analytics & Data Science, will be responsible for developing and communicating data-driven and…",https://www.indeed.com/rc/clk?jk=174fef56cf333c2a&bb=go3EzwqYOrghD4-rZFDx4Zwn46bZ6Qxl1YU4Tst0ioFLgum2jm6bMNHt6obS_ztQycuuOnnW1KvtFL7Xo_2r-p1QnWHeiVWm4J1NAKeriNosrUE2lS-8tC65sytsBhNz&xkcb=SoDv67M3-va703gdVj0JbzkdCdPP&fccid=c38b7d5e0419a6a7&vjs=3,2024-07-23,Pennsylvania
Full Time Transplant Statistician with HUP,Penn Medicine,"Philadelphia, PA 19104 
(University City area)",Full-time,"Description Penn Medicine is dedicated to our tripartite mission of providing the highest level of care to patients, conducting innovative research, and…",https://www.indeed.com/rc/clk?jk=32c03050b9ed5083&bb=go3EzwqYOrghD4-rZFDx4cuzc6vM8A5636Bg2qeCgdYzQpuQNIFXQSOl7xSYin3ZPMbH9NuB6wSF-mNnLqL70QKSheeHfaDrKxSGRNuYeK4tWM6h32Rewlq_ZDj_Hk7m&xkcb=SoBh67M3-va703gdVj0ObzkdCdPP&fccid=36b76cf613fccb72&vjs=3,2024-07-23,Pennsylvania
"Fundamental AI Research Scientist, NLP - FAIR",Meta,"Pittsburgh, PA","$177,000 - $251,000 a year","Meta is seeking Research Scientists to join its Fundamental AI Research (FAIR) organization, focused on making significant advances in AI. We publish…",https://www.indeed.com/rc/clk?jk=9ddf9d4c5106d526&bb=go3EzwqYOrghD4-rZFDx4SnjXjngV7Gw-tENhnnBrID4ASY6GRESO7WbijJaoDU1qI2Nn01dXzGqRVOCIbuZMu0K010PCRzjw44JUBMycINB3-l_Hbj06w%3D%3D&xkcb=SoD867M3-va703gdVj0NbzkdCdPP&fccid=ba07516c418dda52&vjs=3,2024-07-23,Pennsylvania
"Senior Manager, MSAT Digital and Data Science",GSK,"King of Prussia, PA 19406",,Site Name: USA - Pennsylvania - King of Prussia Posted Date: Jul 18 2024 GSK is currently looking for a Sr. Digital and Data Science MSAT Manager to join our…,https://www.indeed.com/rc/clk?jk=0c99dda52fa34110&bb=go3EzwqYOrghD4-rZFDx4SA0RyVUXlImdRRyzB9k8rYUobGeUnvUBl65gOq7huhBq58ZNujs8y7PzJXjZeDHV8w6o6NmpjsfO_937zPuAMFP6dAwFQYGBg%3D%3D&xkcb=SoBI67M3-va703gdVj0MbzkdCdPP&fccid=4e42ec53f4b93e02&vjs=3,2024-07-23,Pennsylvania
Quantitative Researcher – Master's: 2025,Susquehanna International Group,"Bala-Cynwyd, PA",,We’re looking for accomplished researchers who are interested in growing their career in the field of quantitative finance. While the problems we solve at SIG…,https://www.indeed.com/rc/clk?jk=8da8790dd6b7fc95&bb=go3EzwqYOrghD4-rZFDx4dC_oc9Wixzym2IdpsrGq2f0kH1DUMVzUV1NpaaAIiNU1eWMQIuocZbAfLBrDYQJLgX_eEamQa8_MOkwoMgYaDEruU91GRYJKQ%3D%3D&xkcb=SoCh67M3-va703gdVj0DbzkdCdPP&fccid=4cd66e5617f038d8&vjs=3,2024-07-23,Pennsylvania
Senior Data Scientist,Calcium+Company,"Philadelphia, PA 19106 
(City Center East area)",Full-time,"JOB DESCRIPTION Senior Data Scientist Technology Department Reports to: SVP, Data, Analytics & AI Innovation Job Summary As a Senior Data Scientist at…",https://www.indeed.com/rc/clk?jk=8dddd50dce4666b7&bb=go3EzwqYOrghD4-rZFDx4YcO0PhtoSBlKg5rmeHx0HJnHlpxPnsn8S3zljEcCWKWtd9WLNF4kYMsdiNifXL2QP7lX7Dg8l2mluwtjpBWUFJSl8v6VGUcGilf1J6OU7gA&xkcb=SoCI67M3-va703gdVj0BbzkdCdPP&fccid=dd616958bd9ddc12&vjs=3,2024-07-23,Pennsylvania
